tax_code,year,section,level,group,name,slug,unit,code_ul,code_fl,col_ul,col_fl,sort_order
tn,2018,4,2,,"Другие самоходные транспортные средства, машины и механизмы на пневматическом и гусеничном ходу",s4--другие-самоходные-транспортные-средства-машины-и-механизмы-на-пневматическом-и-гусеничном-ходу,тыс. руб.,1434,2434,,,75
tn,2018,4,2,,"Снегоходы, мотосани с мощностью двигателя:",s4--снегоходы-мотосани-с-мощностью-двигателя,тыс. руб.,1435,2435,,,76
tn,2018,4,3,"Снегоходы, мотосани с мощностью двигателя:","до 50 л.с. (до 36,77 кВт) включительно",s4--до-50-л-с-до-36-77-квт-включительно,тыс. руб.,1436,2436,,,77
tn,2018,4,3,"Снегоходы, мотосани с мощностью двигателя:","свыше 50 л.с. (свыше 36,77 кВт)",s4--свыше-50-л-с-свыше-36-77-квт,тыс. руб.,1437,2437,,,78
tn,2018,4,3,"Снегоходы, мотосани с мощностью двигателя:",из них зарегистрированных в подразделениях Госавтоинспекции МВД России,s4--снегоходы-мотосани-с-мощностью-двигателя--из-них-зарегистрированных-в-подразделениях-госавтоинспекции-мвд-россии,тыс. руб.,1438,2438,,,79
tn,2018,4,1,,по водным транспортным средствам,s4--по-водным-транспортным-средствам,тыс. руб.,1450,2440,,,80
tn,2018,4,2,,"Катера, моторные лодки и другие водные транспортные средства с мощностью двигателя:",s4--катера-моторные-лодки-и-другие-водные-транспортные-средства-с-мощностью-двигателя,тыс. руб.,1451,2441,,,81
tn,2018,4,3,"Катера, моторные лодки и другие водные транспортные средства с мощностью двигателя:","до 100 л.с. (до 73,55 кВт) включительно",s4--катера-моторные-лодки-и-другие-водные-транспортные-средства-с-мощностью-двигателя--до-100-л-с-до-73-55-квт-включительно,тыс. руб.,1452,2442,,,82
tn,2018,4,3,"Катера, моторные лодки и другие водные транспортные средства с мощностью двигателя:","свыше 100 л.с. (свыше 73,55 кВт)",s4--катера-моторные-лодки-и-другие-водные-транспортные-средства-с-мощностью-двигателя--свыше-100-л-с-свыше-73-55-квт,тыс. руб.,1453,2443,,,83
tn,2018,4,2,,Яхты и другие парусно - моторные суда с мощностью двигателя:,s4--яхты-и-другие-парусно-моторные-суда-с-мощностью-двигателя,тыс. руб.,1454,2444,,,84
tn,2018,4,3,Яхты и другие парусно - моторные суда с мощностью двигателя:,"до 100 л.с. (до 73,55 кВт) включительно",s4--яхты-и-другие-парусно-моторные-суда-с-мощностью-двигателя--до-100-л-с-до-73-55-квт-включительно,тыс. руб.,1455,2445,,,85
tn,2018,4,3,Яхты и другие парусно - моторные суда с мощностью двигателя:,"свыше 100 л.с. (свыше 73,55 кВт)",s4--яхты-и-другие-парусно-моторные-суда-с-мощностью-двигателя--свыше-100-л-с-свыше-73-55-квт,тыс. руб.,1456,2446,,,86
tn,2018,4,2,,Гидроциклы с мощностью двигателя:,s4--гидроциклы-с-мощностью-двигателя,тыс. руб.,1457,2447,,,87
tn,2018,4,3,Гидроциклы с мощностью двигателя:,"до 100 л.с. (до 73,55 кВт) включительно",s4--гидроциклы-с-мощностью-двигателя--до-100-л-с-до-73-55-квт-включительно,тыс. руб.,1458,2448,,,88
tn,2018,4,3,Гидроциклы с мощностью двигателя:,"свыше 100 л.с. (свыше 73,55 кВт)",s4--гидроциклы-с-мощностью-двигателя--свыше-100-л-с-свыше-73-55-квт,тыс. руб.,1459,2449,,,89
tn,2018,4,2,,"Несамоходные (буксируемые) суда, для которых определяется валовая вместимость (с каждой регистровой тонны валовой вместимости)",s4--несамоходные-буксируемые-суда-для-которых-определяется-валовая-вместимость-с-каждои-регистровои-тонны-валовои-вместимости,тыс. руб.,1460,2450,,,90
tn,2018,4,1,,по воздушным транспортным средствам,s4--по-воздушным-транспортным-средствам,тыс. руб.,1470,2460,,,91
tn,2018,5,0,,"Сумма налога, не поступившая в бюджет в связи с предоставлением налогоплательщикам налоговых льгот, в том числе:",s5--сумма-налога-не-поступившая-в-бюджет-в-связи-с-предоставлением-налогоплательщикам-налоговых-льгот-в-том-числе,тыс. руб.,1500,2500,,,92
tn,2019,1,0,,"Количество налогоплательщиков, которым(и) начислен налог к уплате в бюджет, единиц",s1--количество-налогоплательщиков-которым-и-начислен-налог-к-уплате-в-бюджет-единиц,единиц,1100,2100,,,1
